Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
F5,13_35,thika,Unknown,Undetermined,,,,,,
F7,13_36,thika,Unknown,Undetermined,,,,,,
F9,13_37,thika,Unknown,Undetermined,,,,,,
F11,13_38,thika,Unknown,Undetermined,,,,,,
G1,13_39,thika,Unknown,Undetermined,,,,,,
H3,13_4,thika,Unknown,Undetermined,,,,,,
G3,13_40,thika,Unknown,Undetermined,,,,,,
G5,13_41,thika,Unknown,Undetermined,,,,,,
G7,13_42,thika,Unknown,Undetermined,,,,,,
G9,13_43,thika,Unknown,Undetermined,,,,,,
G11,13_44,thika,Unknown,Undetermined,,,,,,
H1,13_45,thika,Unknown,Undetermined,,,,,,
H3,13_46,thika,Unknown,Undetermined,,,,,,
H5,13_47,thika,Unknown,Undetermined,,,,,,
H7,13_48,thika,Unknown,Undetermined,,,,,,
H9,13_49,thika,Unknown,Undetermined,,,,,,
H5,13_5,thika,Unknown,Undetermined,,,,,,
B1,13_50,thika,Unknown,Undetermined,,,,,,
B3,13_51,thika,Unknown,Undetermined,,,,,,
B5,13_52,thika,Unknown,35.56,0.060,2.55e-001,2.64e-001,1.26e-002,,
B7,13_53,thika,Unknown,36.17,0.172,1.57e-001,1.43e-001,1.96e-002,,
B9,13_54,thika,Unknown,35.10,0.058,3.70e-001,3.82e-001,1.78e-002,,
B11,13_55,thika,Unknown,Undetermined,,,,,,
C1,13_56,thika,Unknown,Undetermined,,,,,,
C3,13_57,thika,Unknown,Undetermined,,,,,,
C5,13_58,thika,Unknown,Undetermined,,,,,,
C7,13_59,thika,Unknown,Undetermined,,,,,,
H7,13_6,thika,Unknown,Undetermined,,,,,,
C9,13_60,thika,Unknown,Undetermined,,,,,,
C11,13_61,thika,Unknown,Undetermined,,,,,,
D1,13_62,thika,Unknown,Undetermined,,,,,,
D3,13_63,thika,Unknown,Undetermined,,,,,,
D5,13_64,thika,Unknown,Undetermined,,,,,,
D7,13_65,thika,Unknown,Undetermined,,,,,,
D9,13_66,thika,Unknown,Undetermined,,,,,,
D11,13_67,thika,Unknown,Undetermined,,,,,,
E1,13_68,thika,Unknown,Undetermined,,,,,,
E3,13_69,thika,Unknown,Undetermined,,,,,,
H9,13_7,thika,Unknown,Undetermined,,,,,,
E5,13_70,thika,Unknown,Undetermined,,,,,,
E7,13_71,thika,Unknown,Undetermined,,,,,,
E9,13_72,thika,Unknown,Undetermined,,,,,,
E11,13_73,thika,Unknown,38.45,0.060,2.55e-002,2.64e-002,1.26e-003,,
F1,13_74,thika,Unknown,33.59,0.071,1.23,1.18,6.70e-002,,
F3,13_75,thika,Unknown,Undetermined,,,,,,
F5,13_76,thika,Unknown,38.20,0.523,3.11e-002,2.41e-002,9.79e-003,,
F7,13_77,thika,Unknown,Undetermined,,,,,,
F9,13_78,thika,Unknown,Undetermined,,,,,,
F11,13_79,thika,Unknown,Undetermined,,,,,,
A11,13_8,thika,Unknown,Undetermined,,,,,,
G1,13_80,thika,Unknown,Undetermined,,,,,,
G3,13_81,thika,Unknown,Undetermined,,,,,,
G5,13_82,thika,Unknown,Undetermined,,,,,,
G7,13_83,thika,Unknown,Undetermined,,,,,,
G9,13_84,thika,Unknown,Undetermined,,,,,,
G11,13_85,thika,Unknown,Undetermined,,,,,,
H1,13_86,thika,Unknown,Undetermined,,,,,,
H3,13_87,thika,Unknown,Undetermined,,,,,,
H5,13_88,thika,Unknown,Undetermined,,,,,,
H7,13_89,thika,Unknown,Undetermined,,,,,,
B1,13_9,thika,Unknown,34.52,0.085,7.69e-002,8.10e-002,5.72e-003,,
H9,13_90,thika,Unknown,Undetermined,,,,,,
H11,13_91,thika,Unknown,Undetermined,,,,,,
B1,13_92,thika,Unknown,Undetermined,,,,,,
B3,13_93,thika,Unknown,Undetermined,,,,,,
B5,13_94,thika,Unknown,Undetermined,,,,,,
B7,13_95,thika,Unknown,Undetermined,,,,,,
B9,13_96,thika,Unknown,Undetermined,,,,,,
B11,13_97,thika,Unknown,Undetermined,,,,,,
C1,13_98,thika,Unknown,Undetermined,,,,,,
C3,13_99,thika,Unknown,Undetermined,,,,,,
B1,12_1,thog,Unknown,33.66,0.481,4.58,3.73,1.209,,
C7,12_10,thog,Unknown,29.94,0.208,58.74,53.36,7.609,,
D7,12_100,thog,Unknown,32.83,0.342,75.62,65.06,14.943,,
D9,12_101,thog,Unknown,Undetermined,,,,,,
D11,12_102,thog,Unknown,30.60,0.011,343.33,345.22,2.683,,
E1,12_103,thog,Unknown,31.76,0.238,155.95,175.95,28.283,,
E3,12_104,thog,Unknown,33.26,2.332,56.44,31.24,35.646,,
E5,12_105,thog,Unknown,24.88,0.079,16634.89,17286.00,920.806,,
E7,12_106,thog,Unknown,15.06,0.167,1.29e+007,1.20e+007,1.35e+006,,
E9,12_107,thog,Unknown,21.43,0.116,172065.92,182185.15,14310.747,,
E11,12_108,thog,Unknown,34.36,1.208,26.81,56.09,41.401,,
F1,12_109,thog,Unknown,18.55,0.073,1.21e+006,1.17e+006,57655.454,,
C9,12_11,thog,Unknown,32.37,,11.08,,,,
F3,12_110,thog,Unknown,33.33,0.698,53.71,40.60,18.537,,
F5,12_111,thog,Unknown,39.37,4.259,8.96e-001,27.06,37.006,,
F7,12_112,thog,Unknown,33.03,0.783,65.86,48.47,24.590,,
F9,12_113,thog,Unknown,34.73,0.331,20.87,24.78,5.517,,
F11,12_114,thog,Unknown,33.23,1.006,57.70,104.56,66.261,,
G1,12_115,thog,Unknown,32.00,3.459,132.68,68.75,90.418,,
G3,12_116,thog,Unknown,32.45,0.279,97.65,86.18,16.221,,
G5,12_117,thog,Unknown,33.55,1.276,46.41,30.03,23.168,,
G7,12_118,thog,Unknown,32.18,0.544,117.80,93.85,33.874,,
G9,12_119,thog,Unknown,32.82,1.570,75.97,46.41,41.804,,
C11,12_12,thog,Unknown,36.35,3.091,7.25e-001,7.65,9.789,,
G11,12_120,thog,Unknown,36.00,1.417,8.83,21.61,18.068,,
H1,12_121,thog,Unknown,32.91,0.595,71.77,56.16,22.071,,
H3,12_122,thog,Unknown,22.63,0.071,76408.41,79109.02,3819.238,,
H5,12_123,thog,Unknown,26.35,0.015,6122.55,6077.56,63.626,,
H7,12_124,thog,Unknown,31.21,0.026,226.68,229.57,4.098,,
H9,12_125,thog,Unknown,33.44,0.730,49.83,37.29,17.736,,
H11,12_126,thog,Unknown,33.20,1.141,58.92,39.33,27.710,,
B1,12_127,thog,Unknown,25.82,0.115,11278.03,11909.37,892.843,,
B3,12_128,thog,Unknown,Undetermined,,,,,,
B5,12_129,thog,Unknown,35.65,,18.34,,,,
D1,12_13,thog,Unknown,31.69,1.531,17.74,10.87,9.706,,
B7,12_130,thog,Unknown,36.14,2.184,13.31,7.54,8.161,,
B9,12_131,thog,Unknown,21.25,0.037,223834.38,227675.98,5432.856,,
B12,12_132,thog,Unknown,25.05,,18706.81,,,,
C1,12_133,thog,Unknown,21.30,0.038,216310.38,212573.52,5284.717,,
C3,12_134,thog,Unknown,30.97,0.139,388.81,415.44,37.664,,
C5,12_135,thog,Unknown,Undetermined,,,,,,
C7,12_136,thog,Unknown,28.00,0.213,2712.67,3007.84,417.431,,
C9,12_137,thog,Unknown,43.05,,1.45e-001,,,,
C11,12_138,thog,Unknown,Undetermined,,,,,,
D1,12_139,thog,Unknown,32.21,1.299,173.38,112.77,85.710,,
D3,12_14,thog,Unknown,31.96,0.462,14.76,18.93,5.903,,
D3,12_140,thog,Unknown,37.65,0.751,4.93,3.70,1.745,,
D5,12_141,thog,Unknown,Undetermined,,,,,,
D7,12_142,thog,Unknown,Undetermined,,,,,,
D9,12_143,thog,Unknown,39.23,,1.76,,,,
D11,12_144,thog,Unknown,38.40,,3.03,,,,
E1,12_145,thog,Unknown,Undetermined,,,,,,
E3,12_146,thog,Unknown,37.01,1.333,7.51,4.85,3.761,,
E5,12_147,thog,Unknown,34.83,3.750,31.19,16.08,21.367,,
E7,12_148,thog,Unknown,33.25,1.583,87.55,53.91,47.581,,
E9,12_149,thog,Unknown,Undetermined,,,,,,
D5,12_15,thog,Unknown,33.04,0.395,7.00,8.64,2.315,,
E11,12_150,thog,Unknown,Undetermined,,,,,,
D7,12_16,thog,Unknown,31.41,0.358,21.50,25.96,6.314,,
D9,12_17,thog,Unknown,32.76,0.047,8.50,8.31,2.67e-001,,
D11,12_18,thog,Unknown,30.36,0.203,44.22,40.26,5.598,,
E1,12_19,thog,Unknown,31.38,0.369,21.92,26.65,6.681,,
B3,12_2,thog,Unknown,31.76,0.699,16.85,12.70,5.870,,
E3,12_20,thog,Unknown,29.56,0.419,76.54,63.76,18.078,,
E5,12_21,thog,Unknown,33.66,0.370,4.57,5.56,1.396,,
E7,12_22,thog,Unknown,32.22,0.253,12.30,10.96,1.896,,
E9,12_23,thog,Unknown,Undetermined,,,,,,
E11,12_24,thog,Unknown,33.28,0.524,5.96,7.94,2.796,,
F1,12_25,thog,Unknown,34.11,0.472,3.37,4.36,1.388,,
F3,12_26,thog,Unknown,31.71,0.365,17.52,21.24,5.266,,
F5,12_27,thog,Unknown,33.27,2.041,5.99,24.71,26.476,,
F7,12_28,thog,Unknown,33.00,1.954,7.20,4.14,4.329,,
F9,12_29,thog,Unknown,32.92,0.093,7.61,7.28,4.67e-001,,
B5,12_3,thog,Unknown,31.17,0.162,25.33,27.49,3.047,,
F11,12_30,thog,Unknown,32.40,0.919,10.87,18.69,11.068,,
G1,12_31,thog,Unknown,28.67,0.049,141.03,137.78,4.599,,
G3,12_32,thog,Unknown,31.61,0.015,18.71,18.58,1.85e-001,,
G5,12_33,thog,Unknown,32.67,0.143,9.07,9.74,9.52e-001,,
G7,12_34,thog,Unknown,31.32,0.055,22.88,23.50,8.84e-001,,
G9,12_35,thog,Unknown,32.38,0.497,11.02,8.91,2.981,,
G11,12_36,thog,Unknown,31.23,0.175,24.37,22.47,2.696,,
H1,12_37,thog,Unknown,30.58,1.271,37.82,24.42,18.957,,
H3,12_38,thog,Unknown,33.03,0.079,7.05,7.33,3.99e-001,,
H5,12_39,thog,Unknown,31.80,0.698,16.37,12.35,5.696,,
B7,12_4,thog,Unknown,30.91,0.218,30.28,33.85,5.045,,
H7,12_40,thog,Unknown,30.96,0.962,29.15,20.31,12.511,,
H9,12_41,thog,Unknown,26.58,0.310,592.31,515.25,108.973,,
H11,12_42,thog,Unknown,32.70,,8.86,,,,
B1,12_43,thog,Unknown,33.60,0.820,234.70,380.44,206.100,,
B3,12_44,thog,Unknown,30.93,0.227,1500.48,1688.30,265.622,,
B5,12_45,thog,Unknown,30.28,1.947,2369.26,1359.07,1428.622,,
B7,12_46,thog,Unknown,30.29,0.058,2354.55,2288.82,92.954,,
B9,12_47,thog,Unknown,33.93,0.173,186.77,204.14,24.554,,
B11,12_48,thog,Unknown,25.58,0.054,62082.80,63762.09,2374.876,,
C1,12_49,thog,Unknown,32.09,0.352,669.73,571.62,138.746,,
B9,12_5,thog,Unknown,33.31,0.053,5.83,5.99,2.19e-001,,
C3,12_50,thog,Unknown,27.06,0.486,22223.60,18001.41,5971.082,,
C5,12_51,thog,Unknown,33.83,2.711,200.30,107.10,131.805,,
C7,12_52,thog,Unknown,38.11,,10.17,,,,
C9,12_53,thog,Unknown,32.44,1.167,525.79,346.29,253.853,,
C11,12_54,thog,Unknown,33.37,0.954,275.69,490.15,303.298,,
D1,12_55,thog,Unknown,35.26,1.680,73.92,229.95,220.654,,
D3,12_56,thog,Unknown,33.13,0.339,324.85,389.11,90.870,,
D5,12_57,thog,Unknown,31.69,0.517,888.34,711.12,250.627,,
D7,12_58,thog,Unknown,34.71,0.827,108.18,78.05,42.612,,
D9,12_59,thog,Unknown,Undetermined,,,,,,
B11,12_6,thog,Unknown,15.33,0.092,1.33e+006,1.27e+006,80608.317,,
D11,12_60,thog,Unknown,32.06,,685.40,,,,
E1,12_61,thog,Unknown,33.48,0.616,254.64,360.76,150.076,,
E3,12_62,thog,Unknown,36.90,2.670,23.64,175.38,214.595,,
E5,12_63,thog,Unknown,33.90,0.727,190.63,290.28,140.921,,
E7,12_64,thog,Unknown,26.74,0.098,27787.08,29195.64,1992.001,,
E9,12_65,thog,Unknown,30.24,0.189,2426.52,2673.97,349.953,,
E11,12_66,thog,Unknown,32.04,0.718,694.76,518.72,248.960,,
F1,12_67,thog,Unknown,31.46,1.615,1040.04,626.20,585.263,,
F3,12_68,thog,Unknown,33.97,4.331,180.91,91.73,126.123,,
F5,12_69,thog,Unknown,32.49,0.669,507.66,385.23,173.137,,
C1,12_7,thog,Unknown,34.38,1.205,2.80,5.90,4.395,,
F7,12_70,thog,Unknown,32.78,0.052,414.91,425.69,15.252,,
F9,12_71,thog,Unknown,33.47,1.203,256.80,167.72,125.971,,
F11,12_72,thog,Unknown,44.92,8.310,8.91e-002,158.70,224.308,,
G1,12_73,thog,Unknown,32.32,0.024,573.57,566.75,9.646,,
G3,12_74,thog,Unknown,32.63,0.109,461.63,438.17,33.178,,
G5,12_75,thog,Unknown,33.76,0.387,209.59,258.12,68.642,,
G7,12_76,thog,Unknown,29.27,0.329,4776.58,4116.75,933.145,,
G9,12_77,thog,Unknown,32.25,1.005,601.40,412.60,266.999,,
G11,12_78,thog,Unknown,31.45,0.472,1045.49,851.24,274.704,,
H1,12_79,thog,Unknown,35.57,1.114,59.79,119.35,84.238,,
C3,12_8,thog,Unknown,32.23,0.132,12.22,13.06,1.180,,
H3,12_80,thog,Unknown,32.26,0.266,597.03,528.28,97.215,,
H5,12_81,thog,Unknown,31.95,0.430,741.99,937.35,276.280,,
H7,12_82,thog,Unknown,29.74,0.267,3453.32,3972.50,734.239,,
H9,12_83,thog,Unknown,32.54,0.284,490.91,569.99,111.837,,
H11,12_84,thog,Unknown,32.62,0.602,464.95,652.77,265.614,,
B1,12_85,thog,Unknown,33.85,0.454,37.94,48.30,14.650,,
B3,12_86,thog,Unknown,32.82,0.346,76.32,65.55,15.226,,
B5,12_87,thog,Unknown,32.45,0.991,97.91,67.87,42.473,,
B7,12_88,thog,Unknown,33.77,0.207,39.85,36.26,5.081,,
B9,12_89,thog,Unknown,32.39,0.091,101.86,97.59,6.043,,
C5,12_9,thog,Unknown,33.41,0.562,5.45,7.42,2.793,,
B11,12_90,thog,Unknown,32.33,0.395,106.18,89.43,23.697,,
C1,12_91,thog,Unknown,23.41,0.228,44915.27,40508.97,6231.445,,
C3,12_92,thog,Unknown,33.60,0.580,44.97,61.68,23.642,,
C5,12_93,thog,Unknown,32.72,0.017,81.64,82.31,9.51e-001,,
C7,12_94,thog,Unknown,32.93,1.371,70.83,44.93,36.634,,
C9,12_95,thog,Unknown,33.25,1.477,57.03,35.43,30.540,,
C11,12_96,thog,Unknown,32.64,1.145,86.22,172.39,121.854,,
D1,12_97,thog,Unknown,44.56,,2.66e-002,,,,
D3,12_98,thog,Unknown,32.51,0.155,93.67,101.19,10.636,,
D5,12_99,thog,Unknown,31.90,0.221,142.40,128.80,19.226,,
F1,13_1,thog,Unknown,34.70,0.961,34.12,24.08,14.199,,
G7,13_10,thog,Unknown,33.31,0.399,84.27,71.26,18.395,,
H7,13_100,thog,Unknown,30.26,0.031,212.21,215.53,4.704,,
H9,13_101,thog,Unknown,30.21,0.016,219.98,218.23,2.471,,
H11,13_102,thog,Unknown,30.36,0.049,198.04,202.91,6.895,,
B1,13_103,thog,Unknown,32.25,0.409,85.19,105.80,29.151,,
B3,13_104,thog,Unknown,32.62,0.053,66.13,67.87,2.451,,
B5,13_105,thog,Unknown,30.83,0.393,223.84,188.50,49.977,,
B7,13_106,thog,Unknown,31.33,0.012,159.46,160.39,1.311,,
B9,13_107,thog,Unknown,31.39,0.229,152.63,137.49,21.414,,
B11,13_108,thog,Unknown,31.81,0.024,114.82,113.51,1.855,,
C1,13_109,thog,Unknown,31.09,0.733,187.49,139.93,67.261,,
G9,13_11,thog,Unknown,33.56,2.543,71.56,39.19,45.774,,
C3,13_110,thog,Unknown,28.04,0.369,1502.81,1824.57,455.042,,
C5,13_111,thog,Unknown,32.01,0.081,100.26,96.50,5.321,,
C7,13_112,thog,Unknown,31.58,0.337,134.39,115.74,26.367,,
C9,13_113,thog,Unknown,26.10,0.137,5676.48,6077.31,566.856,,
C11,13_114,thog,Unknown,32.57,0.287,68.34,79.27,15.455,,
D1,13_115,thog,Unknown,31.89,0.780,108.43,79.73,40.587,,
D3,13_116,thog,Unknown,34.14,1.029,23.39,43.28,28.125,,
D5,13_117,thog,Unknown,32.22,0.672,86.72,126.36,56.062,,
D7,13_118,thog,Unknown,31.00,0.687,199.40,151.07,68.349,,
D9,13_119,thog,Unknown,31.82,0.304,113.78,133.21,27.486,,
G11,13_12,thog,Unknown,34.31,0.302,43.82,50.87,9.966,,
D11,13_120,thog,Unknown,32.26,0.243,84.43,95.59,15.782,,
E1,13_121,thog,Unknown,31.11,0.018,184.77,186.39,2.296,,
E3,13_122,thog,Unknown,31.92,0.715,106.66,80.07,37.598,,
E5,13_123,thog,Unknown,31.93,0.188,105.47,96.69,12.410,,
E7,13_124,thog,Unknown,31.94,0.360,104.70,126.48,30.797,,
E9,13_125,thog,Unknown,31.61,0.159,131.40,122.07,13.204,,
E11,13_126,thog,Unknown,31.41,0.179,150.64,138.68,16.921,,
F1,13_127,thog,Unknown,32.21,0.129,87.20,82.08,7.244,,
F3,13_128,thog,Unknown,32.87,0.621,55.43,78.18,32.178,,
F5,13_129,thog,Unknown,32.09,0.076,94.55,91.21,4.723,,
H1,13_13,thog,Unknown,39.56,3.907,1.42,26.93,36.080,,
F7,13_130,thog,Unknown,31.92,0.695,106.21,80.25,36.709,,
F9,13_131,thog,Unknown,34.27,0.398,21.42,26.45,7.104,,
B11,13_132,thog,Unknown,25.35,,15365.08,,,,
G1,13_133,thog,Unknown,31.65,0.056,128.14,131.70,5.042,,
G3,13_134,thog,Unknown,31.72,0.390,122.03,102.89,27.063,,
G5,13_135,thog,Unknown,31.25,0.144,168.12,157.24,15.389,,
G7,13_136,thog,Unknown,30.71,0.205,242.44,220.67,30.786,,
G9,13_137,thog,Unknown,31.53,0.230,138.46,155.68,24.353,,
G11,13_138,thog,Unknown,27.33,0.037,2450.06,2406.87,61.087,,
H1,13_139,thog,Unknown,25.53,0.334,8363.40,7210.15,1630.942,,
H3,13_14,thog,Unknown,33.73,0.103,64.17,61.26,4.118,,
H3,13_140,thog,Unknown,31.68,0.254,125.33,111.70,19.289,,
H5,13_141,thog,Unknown,31.34,0.441,157.85,130.46,38.738,,
H7,13_142,thog,Unknown,31.18,0.392,176.43,148.61,39.336,,
H9,13_143,thog,Unknown,31.20,0.257,173.74,154.63,27.021,,
H11,13_144,thog,Unknown,31.22,0.498,171.72,138.94,46.364,,
B1,13_145,thog,Unknown,31.87,0.138,143.16,153.13,14.097,,
B4,13_146,thog,Unknown,13.45,,3.17e+007,,,,
B5,13_147,thog,Unknown,27.52,0.612,2612.95,2039.41,811.107,,
B7,13_148,thog,Unknown,31.57,0.302,174.79,153.11,30.657,,
B9,13_149,thog,Unknown,31.37,0.341,199.90,172.41,38.878,,
H5,13_15,thog,Unknown,32.65,0.293,130.12,114.71,21.798,,
B11,13_150,thog,Unknown,13.80,0.153,2.50e+007,2.33e+007,2.38e+006,,
H7,13_16,thog,Unknown,33.53,0.607,73.08,100.55,38.857,,
H9,13_17,thog,Unknown,32.66,1.976,129.06,74.92,76.570,,
H11,13_18,thog,Unknown,34.18,0.035,47.91,47.14,1.082,,
B1,13_19,thog,Unknown,32.04,0.021,117.88,116.72,1.632,,
F3,13_2,thog,Unknown,35.77,4.223,16.92,8.63,11.726,,
B3,13_20,thog,Unknown,32.78,0.492,71.63,58.26,18.917,,
B5,13_21,thog,Unknown,15.16,0.115,9.86e+006,9.35e+006,722803.845,,
B7,13_22,thog,Unknown,32.44,0.362,90.15,108.68,26.206,,
B9,13_23,thog,Unknown,32.16,0.181,108.33,99.76,12.116,,
B11,13_24,thog,Unknown,31.97,0.245,123.18,139.34,22.856,,
C1,13_25,thog,Unknown,31.71,1.097,146.39,99.02,66.996,,
C3,13_26,thog,Unknown,32.31,0.853,98.35,159.76,86.854,,
C5,13_27,thog,Unknown,32.73,0.074,73.84,71.33,3.548,,
C7,13_28,thog,Unknown,32.31,0.473,97.79,80.08,25.037,,
C9,13_29,thog,Unknown,32.70,0.425,75.56,63.00,17.758,,
F5,13_3,thog,Unknown,33.49,0.388,75.02,63.72,15.987,,
C11,13_30,thog,Unknown,36.02,3.130,8.14,83.66,106.810,,
D1,13_31,thog,Unknown,32.30,0.108,98.65,104.00,7.563,,
D3,13_32,thog,Unknown,34.91,1.115,17.08,33.19,22.777,,
D5,13_33,thog,Unknown,32.48,0.031,87.34,88.63,1.818,,
D7,13_34,thog,Unknown,32.70,0.924,75.37,53.35,31.140,,
D9,13_35,thog,Unknown,25.89,0.404,7308.98,9018.80,2418.043,,
D11,13_36,thog,Unknown,34.94,0.347,16.78,20.06,4.633,,
E1,13_37,thog,Unknown,32.32,0.175,97.28,106.06,12.412,,
E3,13_38,thog,Unknown,34.86,0.111,17.67,16.79,1.255,,
E5,13_39,thog,Unknown,33.32,1.087,49.65,94.53,63.466,,
F7,13_4,thog,Unknown,35.85,0.749,16.04,12.03,5.667,,
E7,13_40,thog,Unknown,31.56,1.356,162.11,103.40,83.027,,
E9,13_41,thog,Unknown,28.38,0.140,1372.53,1470.41,138.426,,
E11,13_42,thog,Unknown,32.43,0.475,90.22,115.96,36.409,,
F1,13_43,thog,Unknown,24.13,0.110,23946.93,22754.61,1686.191,,
F3,13_44,thog,Unknown,32.90,0.373,66.03,80.09,19.882,,
F5,13_45,thog,Unknown,33.14,0.621,56.23,78.84,31.971,,
F7,13_46,thog,Unknown,32.97,1.108,62.93,42.45,28.970,,
F9,13_47,thog,Unknown,31.45,0.107,175.01,166.54,11.974,,
F11,13_48,thog,Unknown,23.57,0.087,34718.63,36218.81,2121.588,,
G1,13_49,thog,Unknown,13.40,0.121,3.23e+007,3.06e+007,2.48e+006,,
F9,13_5,thog,Unknown,Undetermined,,,,,,
G3,13_50,thog,Unknown,17.25,0.009,2.42e+006,2.41e+006,14099.709,,
G5,13_51,thog,Unknown,31.44,0.246,175.49,198.61,32.702,,
G7,13_52,thog,Unknown,30.98,0.707,240.03,181.30,83.050,,
G9,13_53,thog,Unknown,32.80,0.457,70.65,89.88,27.192,,
G11,13_54,thog,Unknown,16.56,0.058,3.86e+006,3.97e+006,155162.916,,
H1,13_55,thog,Unknown,31.13,0.325,217.25,188.36,40.854,,
H3,13_56,thog,Unknown,32.04,0.072,117.47,121.64,5.889,,
H5,13_57,thog,Unknown,32.09,0.938,113.80,195.59,115.663,,
H7,13_58,thog,Unknown,31.76,0.504,141.76,185.29,61.560,,
H9,13_59,thog,Unknown,15.46,0.094,8.09e+006,8.47e+006,535697.026,,
F11,13_6,thog,Unknown,35.35,0.944,22.19,15.73,9.133,,
H11,13_60,thog,Unknown,31.39,0.292,181.75,159.76,31.102,,
B1,13_61,thog,Unknown,31.08,0.090,120.28,115.19,7.200,,
B3,13_62,thog,Unknown,31.09,0.085,119.32,124.54,7.388,,
B5,13_63,thog,Unknown,30.05,0.367,245.20,208.04,52.558,,
B7,13_64,thog,Unknown,30.59,0.203,169.49,188.18,26.444,,
B9,13_65,thog,Unknown,30.30,0.033,206.60,203.32,4.635,,
B11,13_66,thog,Unknown,30.32,0.383,203.18,171.25,45.154,,
C1,13_67,thog,Unknown,30.13,0.288,233.39,204.61,40.709,,
C3,13_68,thog,Unknown,30.59,0.123,168.80,159.21,13.562,,
C5,13_69,thog,Unknown,30.93,0.050,133.30,136.66,4.746,,
G1,13_7,thog,Unknown,35.01,0.694,27.78,40.28,17.678,,
C7,13_70,thog,Unknown,30.78,0.115,147.54,156.39,12.519,,
C9,13_71,thog,Unknown,31.03,0.079,124.25,119.59,6.581,,
C11,13_72,thog,Unknown,31.28,0.780,104.81,165.31,85.561,,
D1,13_73,thog,Unknown,30.72,0.080,154.43,148.59,8.261,,
D3,13_74,thog,Unknown,30.74,0.295,151.75,132.65,27.016,,
D5,13_75,thog,Unknown,31.00,3.909,126.98,64.84,87.875,,
D7,13_76,thog,Unknown,30.34,0.495,200.51,161.85,54.674,,
D9,13_77,thog,Unknown,31.30,0.183,102.94,113.10,14.372,,
D11,13_78,thog,Unknown,30.56,0.146,172.94,161.38,16.338,,
E1,13_79,thog,Unknown,30.46,0.403,185.04,154.72,42.883,,
G3,13_8,thog,Unknown,34.55,0.540,37.44,30.08,10.408,,
E3,13_80,thog,Unknown,32.46,0.714,45.95,69.39,33.141,,
E5,13_81,thog,Unknown,31.15,0.133,114.07,122.04,11.285,,
E7,13_82,thog,Unknown,30.32,0.153,203.48,189.26,20.115,,
E9,13_83,thog,Unknown,30.94,0.288,132.23,153.93,30.683,,
E11,13_84,thog,Unknown,30.63,0.110,164.68,156.24,11.930,,
F1,13_85,thog,Unknown,30.78,0.045,147.58,144.41,4.489,,
F3,13_86,thog,Unknown,29.03,0.271,500.56,577.12,108.269,,
F5,13_87,thog,Unknown,31.04,0.322,123.68,146.77,32.658,,
F7,13_88,thog,Unknown,30.56,0.274,172.96,152.52,28.904,,
F9,13_89,thog,Unknown,31.26,0.513,106.30,141.18,49.333,,
G5,13_9,thog,Unknown,32.19,2.080,175.89,100.80,106.187,,
F11,13_90,thog,Unknown,30.54,0.245,174.76,156.05,26.464,,
G1,13_91,thog,Unknown,30.14,0.301,230.37,200.83,41.770,,
G3,13_92,thog,Unknown,31.22,0.143,108.66,116.90,11.647,,
G5,13_93,thog,Unknown,30.90,0.359,136.49,165.46,40.972,,
G7,13_94,thog,Unknown,28.77,0.232,599.14,675.83,108.456,,
G9,13_95,thog,Unknown,30.57,0.172,170.85,186.62,22.304,,
G11,13_96,thog,Unknown,30.45,0.229,185.95,167.21,26.509,,
H1,13_97,thog,Unknown,23.05,0.508,32102.77,25783.29,8937.099,,
H3,13_98,thog,Unknown,30.10,0.044,238.34,233.29,7.134,,
H5,13_99,thog,Unknown,30.20,0.068,221.06,213.87,10.170,,
B1,12_1,Unc,Unknown,Undetermined,,,,,,
C7,12_10,Unc,Unknown,Undetermined,,,,,,
D7,12_100,Unc,Unknown,Undetermined,,,,,,
D9,12_101,Unc,Unknown,Undetermined,,,,,,
D11,12_102,Unc,Unknown,Undetermined,,,,,,
E1,12_103,Unc,Unknown,Undetermined,,,,,,
E3,12_104,Unc,Unknown,Undetermined,,,,,,
E5,12_105,Unc,Unknown,Undetermined,,,,,,
E7,12_106,Unc,Unknown,Undetermined,,,,,,
E9,12_107,Unc,Unknown,Undetermined,,,,,,
E11,12_108,Unc,Unknown,Undetermined,,,,,,
F1,12_109,Unc,Unknown,Undetermined,,,,,,
C9,12_11,Unc,Unknown,Undetermined,,,,,,
F3,12_110,Unc,Unknown,Undetermined,,,,,,
F5,12_111,Unc,Unknown,Undetermined,,,,,,
F7,12_112,Unc,Unknown,Undetermined,,,,,,
F9,12_113,Unc,Unknown,Undetermined,,,,,,
F11,12_114,Unc,Unknown,Undetermined,,,,,,
G1,12_115,Unc,Unknown,Undetermined,,,,,,
G3,12_116,Unc,Unknown,Undetermined,,,,,,
G5,12_117,Unc,Unknown,Undetermined,,,,,,
G7,12_118,Unc,Unknown,Undetermined,,,,,,
G9,12_119,Unc,Unknown,Undetermined,,,,,,
C11,12_12,Unc,Unknown,Undetermined,,,,,,
G11,12_120,Unc,Unknown,Undetermined,,,,,,
H1,12_121,Unc,Unknown,16.94,0.139,216493.19,230356.48,19605.662,,
H3,12_122,Unc,Unknown,Undetermined,,,,,,
H5,12_123,Unc,Unknown,Undetermined,,,,,,
H7,12_124,Unc,Unknown,Undetermined,,,,,,
